pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0027,A09,Dordogne / A YEAR OF SPRINGS / Botany Manor,"어드벤처, 인디 / 캐주얼, 인디, 시뮬레이션 / 어드벤처","[Dordogne] 이 유년 시절의 여정에서 특별한 내러티브에 몰입하며 도르도뉴의 수천 가지 여름의 색을 탐험하고, 추억을 떠올리며 가족의 비밀을 밝히세요. ‖ [A YEAR OF SPRINGS] 세 명의 여성, 세 개의 이야기, 세 개의 봄. 세 명의 친구들이 사랑, 공감, 그리고 단지 함께하고 싶어하는 감정에 대한 방향을 찾아나가는 3 부작 비주얼 노벨 A YEAR OF SPRINGS 에서 하루, 에리카, 마나미의 이야기를 체험하세요. ‖ [Botany Manor] Welcome to Botany Manor, a stately home in 19th century England. You play as inhabitant Arabella Greene, a retired botanist. Explore your house and gardens, filled with research, t",A Memoir Blue,"어드벤처, 캐주얼, 인디",오래 전 노래가 수영 챔피언 미리암에게 수많은 추억을 불러 일으킵니다. 헌신적인 어머니와 보냈던 힘겨운 어린 시절과 둘의 복잡한 관계를 다루는 감성적인 여행을 떠나보세요.,3,,
B0028,A22,Iron Brigade / Ancient Planet Tower Defense / Creeper World IXE,"액션, 전략 / 캐주얼, 인디, 전략 / 액션, 캐주얼, 인디, 시뮬레이션, 전략","[Iron Brigade] Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace! ‖ [Ancient Planet Tower Defense] 고대 행성 타워 디펜스는 정통 타워 디펜스 게임입니다. 고대 문명의 요새가 외계 침략자들로부터 침략당했습니다. 고대의 강력한 기술을 사용하여 적군의 공격을 물리치십시오! ‖ [Creeper World IXE] The unstoppable alien force known as The Creeper has returned, devouring thousands of worlds in its path, and yours is next. Battle against the Creeper fluid in a groundbreaking pi",Ultimate Zombie Defense,"액션, 어드벤처, 캐주얼, 전략","팀을 만들거나 아니면 혼자서 이 톱다운 좀비 학살 방어 모험을 시작해 보세요! 최대 4명의 플레이어가 온라인으로 협동하고, 감염된 자들을 끊임 없이 정리하고, 함정과 장애물로 기지를 업그레이드하여 궁극의 좀비 방어를 구축하세요. 그들을 막을 수 있나요?",2,,
B0029,A06,Hollow Knight / Dead Cells / Celeste,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Hollow Knight] 할로우 나이트에서 자신만의 길을 구축하세요! 크게 파괴된 곤충과 영웅의 왕국을 통한 서사 액션 어드벤처입니다. 손으로 그린 클래식 2D 스타일로 구불구불한 동굴을 탐험하고 오염된 생물과 싸우고 이상한 곤충들과 친구가 되어 보세요. ‖ [Dead Cells] 데드 셀(Dead Cells)는 메트로배니아에서 영감을 받은 로그라이트 액션 플랫포머 게임입니다. 2D 소울 라이트 전투에서 성을 지키는 수호자들을 물리치고 끊임없이 변화하는 거대한 성을 탐험하게 됩니다. 세이브 포인트는 없습니다. 죽이고, 죽고, 배우고, 반복하세요. ‖ [Celeste] 타워폴(TowerFall) 시리즈의 개발자들이 만든 이 초밀착형 플랫폼 게임을 플레이하고, 매들린이 셀레스트 산 정상으로 향하는 여정에서 내면의 악마에게서 살아남을 수 있게 도와주세요. 한땀 한땀 손수 제작한 수백 가지의 도전 과제에 맞서고, 사악한 비밀을 밝혀내고, 산에 숨겨진 수수께끼를 풀어보세요.",Voidwrought,"액션, 어드벤처, 인디","Voidwrought은 수작업으로 제작된 코스믹 호러 세계에서 펼쳐지는 2D 액션 플랫포머 게임입니다. 얼음이 녹아내리며 드러난 시초 문명의 잔재를 탐험하고, 그 안에 머물고 있는 신들을 무찌르세요. 힘을 기르고, 고대 유물을 발견하고, 잔해 사이에서 나만의 성소를 확장해야 합니다.",3,,
B0030,A18,Hollow Knight / Dead Cells / Garry's Mod,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 캐주얼, 인디, 시뮬레이션","[Hollow Knight] 할로우 나이트에서 자신만의 길을 구축하세요! 크게 파괴된 곤충과 영웅의 왕국을 통한 서사 액션 어드벤처입니다. 손으로 그린 클래식 2D 스타일로 구불구불한 동굴을 탐험하고 오염된 생물과 싸우고 이상한 곤충들과 친구가 되어 보세요. ‖ [Dead Cells] 데드 셀(Dead Cells)는 메트로배니아에서 영감을 받은 로그라이트 액션 플랫포머 게임입니다. 2D 소울 라이트 전투에서 성을 지키는 수호자들을 물리치고 끊임없이 변화하는 거대한 성을 탐험하게 됩니다. 세이브 포인트는 없습니다. 죽이고, 죽고, 배우고, 반복하세요. ‖ [Garry's Mod] Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.",Voidwrought,"액션, 어드벤처, 인디","Voidwrought은 수작업으로 제작된 코스믹 호러 세계에서 펼쳐지는 2D 액션 플랫포머 게임입니다. 얼음이 녹아내리며 드러난 시초 문명의 잔재를 탐험하고, 그 안에 머물고 있는 신들을 무찌르세요. 힘을 기르고, 고대 유물을 발견하고, 잔해 사이에서 나만의 성소를 확장해야 합니다.",3,,
B0031,A08,Death's Door / Children of Morta / Roboquest / Spelunky 2 / Nuclear Throne / Streets of Rogue / Neon Abyss / Curse of the Dead Gods / Rogue Legacy 2 / Have a Nice Death,"액션, 어드벤처, 인디, RPG / 액션, 어드벤처, 인디, RPG / 액션, 인디 / 액션, 인디 / 액션, 인디, RPG / 액션, 어드벤처, 인디, RPG / 액션, 어드벤처, 인디, RPG / 액션, 어드벤처 / 액션, 어드벤처, 인디, RPG / 액션, 인디","[Death's Door] 죽은 자의 영혼을 수확하고 시간을 끝내는 것은 단조로울 수 있지만 까마귀에겐 평범한 일입니다. 하지만 주어진 영혼을 도둑맞게 되면 변화가 일어납니다. 영혼을 도난하고 죽음의 손길이 닿지 않는 영역으로 도망친 절망적인 도둑을 추적하십시오. ‖ [Children of Morta] Children of Morta는 비범한 가족 영웅에 대한 스토리 중심의 액션 RPG 게임입니다. 다가오는 부패에 맞서 모든 결함과 미덕을 갖춘 베르그송 가를 이끄세요. 여러분은 여러분이 아끼는 사람들을 구하기 위해 모든 것을 희생할 수 있으신가요? ‖ [Roboquest] 로보퀘스트는 멸망한 미래 세계의 빠른 FPS 로그라이트입니다. 당신은 재부팅된 수호자로, 강철 궁둥짝을 걷어 찰 준비를 하세요! 혼자서 혹은 친구와 함께 맞서거나 끊임없이 변화하는 환경에서 치명적인 로봇 군단을 섬멸하세요. ‖ [Spelunky 2] Spelunky 2 builds upon the unique, randomized challenges that made the original a roguelike classic, offering a huge adventure designed to satisfy players old and new. Meet the nex ‖ [Nuclear Throne] Nuclear Throne은 포스트 아포칼립스 세계관의 로그라이크 스타일 탑다운 슈터입니다. 여기서 말하는 포스트 아포칼립스는 '인류의 마지막 희망'이 남아 있는 세계가 아니라, '인류는 멸종했고 이제 돌연변이와 괴물들이 세상을 돌아다니는' 그런 세계입니다. 과연 당신은 뉴클리어 쓰론에 도달할 수 있을까요? ‖ [Streets of Rogue] 싸워서 몰래 들어가 임의 생성된 도시를 공격하세요. Nuclear Throne은 무법천지 GTA와 Deus Ex가 혼합된 형태입니다. Rogue-lite가 몰입도 높은 캐릭터를 만나 너무 재미있습니다. ‖ [Neon Abyss] Neon Abyss는 고속의 로그라이크 액션 플랫포머로, 하데스가 만든 '그림 스쿼드'의 일원이 되어 어비스로 총을 들고 뛰어드는 런 앤 건 게임입니다. 무한한 아이템 시너지와 던전 진화 시스템으로, 매번 게임을 할 때마다 다른 경험과 새로운 도전이 등장합니다. 진짜 지옥을 보여주세요! ‖ [Curse of the Dead Gods] 엄청난 부, 영원한 생명, 신성한 힘을 탐하는 마음이 당신을 끝없는 지옥 속의 미로, 치명적인 함정 및 몬스터가 우글거리는 이 저주받은 사원으로 이끌었습니다. ‖ [Rogue Legacy 2] 로그 레거시 2는 로그 레거시에 후속편을 끼얹은 작품입니다. 당신이 죽을 때마다 자식이 가업을 이어받습니다. 딸은 색맹 궁수이고 아들은 평화주의자 요리사일 수도 있죠. 어쨌거나 둘 중 한 명은 전장으로 나가야 합니다. ‖ [Have a Nice Death] Have a Nice Death는 과로에 고생하는 데스가 되어 플레이하는 2D 액션 로그라이크로, 통제 불능인 직원들 때문에 영혼의 균형과 데스의 휴가 계획이 틀어지고 말았습니다. 질서를 회복하려면 대낫을 들고 직원들과 서열 정리를 해야 합니다.",Dragon Is Dead,"액션, 인디, RPG",Dragon is Dead는 핵 앤 슬래쉬 로그라이트의 액션 플랫포머 게임입니다. 다양한 캐릭터의 스킬 트리와 전설 장비을 활용한 수많은 커스터마이징의 재미를 제공합니다.,3,,
B0032,A14,The Forest / 7 Days to Die / Sid Meier’s Civilization® VI,"액션, 어드벤처, 인디, 시뮬레이션 / 액션, 어드벤처, 인디, RPG, 시뮬레이션, 전략 / 전략","[The Forest] As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive i ‖ [7 Days to Die] 『7 Days to Dir』は、FPS、サバイバルホラー、タワーディフェンス、ロールプレイングゲームをユニークに組み合わせたオープンワールド型のゲームです。元祖ゾンビサバイバルなサンドボックスRPGゲームをプレイしましょう。ネーブズジェーンがあなたを待っています！ ‖ [Sid Meier’s Civilization® VI] 문명 VI 에서는 새로운 방식으로 세상과 소통하고, 제국의 영토를 확장시키며, 문화를 발전시키고, 역사속 위대한 지도자들에 맞서 오래도록 지속될 나만의 문명을 건설해볼 수 있습니다. 클레오파트라를 비롯한 20명의 역사 속 지도자들 중 한명으로 플레이 해보세요.",Urge,"액션, 어드벤처, 캐주얼, 인디, 시뮬레이션, 앞서 해보기","Fight, build, explore, survive, while the dynamic player-caused hazardous fog is slowly changing the rules of the world around you.",2,,
B0033,A29,Project Zomboid / Don't Starve / The Forest,"인디, RPG, 시뮬레이션, 앞서 해보기 / 어드벤처, 인디, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션","[Project Zomboid] Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, mass ‖ [Don't Starve] Don’t Starve is an uncompromising wilderness survival game full of science and magic. Enter a strange and unexplored world full of strange creatures, dangers, and surprises. Gather ‖ [The Forest] As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive i",Urge,"액션, 어드벤처, 캐주얼, 인디, 시뮬레이션, 앞서 해보기","Fight, build, explore, survive, while the dynamic player-caused hazardous fog is slowly changing the rules of the world around you.",3,,
B0034,A22,Iron Brigade / Ancient Planet Tower Defense / Creeper World IXE,"액션, 전략 / 캐주얼, 인디, 전략 / 액션, 캐주얼, 인디, 시뮬레이션, 전략","[Iron Brigade] Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace! ‖ [Ancient Planet Tower Defense] 고대 행성 타워 디펜스는 정통 타워 디펜스 게임입니다. 고대 문명의 요새가 외계 침략자들로부터 침략당했습니다. 고대의 강력한 기술을 사용하여 적군의 공격을 물리치십시오! ‖ [Creeper World IXE] The unstoppable alien force known as The Creeper has returned, devouring thousands of worlds in its path, and yours is next. Battle against the Creeper fluid in a groundbreaking pi",东方王朝-丝路保卫战,"어드벤처, 캐주얼, 인디, RPG, 전략","타워 디펜스와 실크로드 역사 줄거리의 완벽한 결합을 체험하여 놀라운 서사시급 게임 모험 체험을 가져다 드립니다!당신은 우리의 주인공을 따라 유라시아 대륙에서 열혈의 전략 전투를 진행할 것입니다. 게임은 독특한 지역 특색을 가진 고대 건축, 종류가 다양하고 기능이 다양한 적, 새로운 타워 방어 게임 모델, 유일무이한 환경 시스템 및 서사시 같은 역사 가공 극을 보여줄 것입니다!",2,,
B0035,A09,Dordogne / A YEAR OF SPRINGS / Botany Manor,"어드벤처, 인디 / 캐주얼, 인디, 시뮬레이션 / 어드벤처","[Dordogne] 이 유년 시절의 여정에서 특별한 내러티브에 몰입하며 도르도뉴의 수천 가지 여름의 색을 탐험하고, 추억을 떠올리며 가족의 비밀을 밝히세요. ‖ [A YEAR OF SPRINGS] 세 명의 여성, 세 개의 이야기, 세 개의 봄. 세 명의 친구들이 사랑, 공감, 그리고 단지 함께하고 싶어하는 감정에 대한 방향을 찾아나가는 3 부작 비주얼 노벨 A YEAR OF SPRINGS 에서 하루, 에리카, 마나미의 이야기를 체험하세요. ‖ [Botany Manor] Welcome to Botany Manor, a stately home in 19th century England. You play as inhabitant Arabella Greene, a retired botanist. Explore your house and gardens, filled with research, t",Always The Same Blue Sky...,"어드벤처, 캐주얼, 인디","A gripping seaside adventure following the connection of two young souls, each unknowingly helping the other make sense of a world that seems senseless. Complemented by breathtaking artwork and an addictive soundtrack, this charming tale will definitely suck you in and leave a lasting impression!",3,,
B0036,A22,Iron Brigade / Ancient Planet Tower Defense / Creeper World IXE,"액션, 전략 / 캐주얼, 인디, 전략 / 액션, 캐주얼, 인디, 시뮬레이션, 전략","[Iron Brigade] Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace! ‖ [Ancient Planet Tower Defense] 고대 행성 타워 디펜스는 정통 타워 디펜스 게임입니다. 고대 문명의 요새가 외계 침략자들로부터 침략당했습니다. 고대의 강력한 기술을 사용하여 적군의 공격을 물리치십시오! ‖ [Creeper World IXE] The unstoppable alien force known as The Creeper has returned, devouring thousands of worlds in its path, and yours is next. Battle against the Creeper fluid in a groundbreaking pi",Star Command Galaxies,"액션, 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션, 전략","Take command in the ultimate starship simulator: Star Command Galaxies. Become a Captain, recruit your crew, customize and upgrade your starship, battle alien vessels, teleport to away missions and repel boarding invaders in this real-time strategy simulation adventure from indie studio Warballoon.",1,GENRE_ONLY,
B0037,A15,Counter-Strike 2 / PUBG: BATTLEGROUNDS / 톰 클랜시의 레인보우식스 시즈,"액션, 무료 플레이 / 액션, 어드벤처, 대규모 멀티플레이어, 무료 플레이 / 액션, 무료 플레이","[Counter-Strike 2] Counter-Strike는 20년이 넘는 시간 동안 전 세계 수백만 명의 플레이어가 모여 수준 높은 경쟁을 펼칠 수 있는 플랫폼을 제공해 왔습니다. 그리고 이제 곧 Counter-Strike 2와 함께 새로운 CS 시대의 막이 열립니다. ‖ [PUBG: BATTLEGROUNDS] 배틀로얄 유행의 시작이자, 그 정수를 보여준 PUBG: 배틀그라운드를 지금 무료로 플레이하세요! 다양한 맵에 낙하하여 무기와 보급품을 확보하고, 점점 줄어드는 블루존 속에서 끝까지 살아남아 승리를 쟁취하세요. ‖ [톰 클랜시의 레인보우식스 시즈] 톰 클랜시의 레인보우식스 시즈는 탁월한 계획과 기술이 승부를 좌우하는 전술적인 정예 팀 기반 슈팅 게임입니다.",Call of Duty®: Modern Warfare® 3 (2011),액션,공전의 베스트셀링 1인칭 액션 시리즈가 다수의 올해의 게임 상을 수상한 Call of Duty®: Modern Warfare® 2의 거대한 후속작으로 돌아옵니다.,2,,
B0038,A14,The Forest / 7 Days to Die / Sid Meier’s Civilization® VI,"액션, 어드벤처, 인디, 시뮬레이션 / 액션, 어드벤처, 인디, RPG, 시뮬레이션, 전략 / 전략","[The Forest] As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive i ‖ [7 Days to Die] 『7 Days to Dir』は、FPS、サバイバルホラー、タワーディフェンス、ロールプレイングゲームをユニークに組み合わせたオープンワールド型のゲームです。元祖ゾンビサバイバルなサンドボックスRPGゲームをプレイしましょう。ネーブズジェーンがあなたを待っています！ ‖ [Sid Meier’s Civilization® VI] 문명 VI 에서는 새로운 방식으로 세상과 소통하고, 제국의 영토를 확장시키며, 문화를 발전시키고, 역사속 위대한 지도자들에 맞서 오래도록 지속될 나만의 문명을 건설해볼 수 있습니다. 클레오파트라를 비롯한 20명의 역사 속 지도자들 중 한명으로 플레이 해보세요.",Project: Mist,"액션, 어드벤처, 인디, 시뮬레이션, 앞서 해보기","Explore a strange island in this open-world survival horror. Use the Gravity Gun to manipulate objects and enemies, build a moving train base, fight giant creatures, catch critters, upgrade your gear, and uncover the dark secrets hidden within its abandoned facilities. Play alone or with friends.",3,,
B0039,A20,Still Life / Jenny LeClue - Detectivu / Telling Lies,"어드벤처 / 액션, 어드벤처, 캐주얼, 인디 / 어드벤처, 인디, 시뮬레이션",[Still Life] Still Life 2 also now available! ‖ [Jenny LeClue - Detectivu] Jenny LeClue - Detectivu는 조사와 선택지로 가득한 스릴 넘치는 미스터리 어드벤처 게임입니다. ‖ [Telling Lies] 네 명의 삶. 그리고 하나의 큰 거짓말. 아무도 모르게 녹화된 은밀한 대화를 들으며 진실을 알아내십시오. 큰 호평을 받았던 Her Story의 계승작입니다.,Murder by Numbers,"어드벤처, 인디",Solve Pixel Puzzles to find clues. Use those clues to interrogate witnesses. Work your way to the truth... ...and uncover the mystery of Murder by Numbers!,3,,
B0040,A23,Salt and Sanctuary,"액션, 인디, RPG","[Salt and Sanctuary] 두렵고도 잔혹한 섬의 탐험을 시작합니다… Salt and Sanctuary는 신속하고, 잔인하며, 복잡한 전투 시스템을 지닌 2D RPG입니다. 저주받은 도시의 잊힌 영역이나, 피에 물든 던전이나, 오염된 기념비와 같은 장소를 돌아다니며, 한때 축복을 받았지만 지금은 타락하고 만 영주들을 조우하세요.",Void Memory,"액션, 어드벤처, 인디, RPG",어둠만이 가득한 세상에서 태어난 당신은 당신을 만들어낸 사람의 부탁을 받아 이 영혼이 사라져 버린 땅을 방황하며 '성물'을 찾아야 합니다. 하지만 이를 위해선 타락한 망령들과 함정들이 가득한 고난을 이겨내야 합니다. 당신은 멸망해가는 세계에서 살아남아 새로운 세상을 열 수 있을까요?,3,,
B0041,A21,Deck of Ashes / Dicefolk / Cubic Cosmos,"어드벤처, 인디, RPG, 전략 / 캐주얼, 인디, 전략 / 전략","[Deck of Ashes] 덱 오브 애쉬즈(Deck of Ashes)는 전술 카드 전투를 벌이는 어드벤처 게임입니다. 한 번에 한 캐릭터씩 안티히어로 일행을 이끌어 속죄의 여행을 떠나보세요. 저주받은 판타지 세계를 탐험하며 강력한 카드를 찾아보세요. 독특한 전투 덱을 형성하여 적들을 무찌르세요! 잿빛 저주의 세계를 제거하실 수 있겠습니까? ‖ [Dicefolk] 마법 주사위의 힘을 휘두르고 강력한 키메라 팀을 구축해보세요! 수수께끼의 악을 멈추기 위한 택티컬 덱빌딩 로그라이트 모험이 다가오고 있습니다. 키메라 소환사로서, 신화적인 짐승들을 모집하고 완벽한 팀을 만들고, 다이스포크만의 독특한 주사위 메커니즘을 활용하여 승리로 이끌어주세요. ‖ [Cubic Cosmos] Cubic Cosmos is a thrilling fast-paced roguelike card game. You have been trapped in a deadly game. One wrong move could see you reduced to a plaything of the goddess. Can you free",Black Jacket,"어드벤처, 캐주얼, 인디, 전략",블랙잭에서 영감을 받은 로그라이크 덱빌더로 지옥에서 탈출하라. 강력한 카드 콤보를 사용하거나 속임수로 상대를 제압하고 자유를 쟁취하라. 그들의 영혼 동전을 빼앗아라! 나룻배꾼에게 뇌물을 건네라! 그리고 네 앞을 가로막는 자들의 이야기를 밝혀내라.,3,,
B0042,A04,A Short Hike / ISLANDERS / Gorogoa,"어드벤처, 인디 / 캐주얼, 인디, 전략 / 어드벤처, 캐주얼, 인디","[A Short Hike] Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park as you make your way to the summit. ‖ [ISLANDERS] ISLANDERS is a minimalist strategy game about building cities on colorful islands. ‖ [Gorogoa] Gorogoa(고로고아)는 Jason Roberts가 디자인하고 일러스트레이션을 손으로 그린 아름다운 차세대 퍼즐 게임입니다.",Valley Peaks,"캐주얼, 인디","Embark on a cozy climbing adventure in Valley Peaks, a ribbiting first-person platformer where each mountain is like a puzzle. Install Radio Towers at the top of every ridge to connect the froggy inhabitants to the wider world, venture further into the Valley, conquer peaks and unravel mysteries!",3,,
B0043,A09,Dordogne / A YEAR OF SPRINGS / Botany Manor,"어드벤처, 인디 / 캐주얼, 인디, 시뮬레이션 / 어드벤처","[Dordogne] 이 유년 시절의 여정에서 특별한 내러티브에 몰입하며 도르도뉴의 수천 가지 여름의 색을 탐험하고, 추억을 떠올리며 가족의 비밀을 밝히세요. ‖ [A YEAR OF SPRINGS] 세 명의 여성, 세 개의 이야기, 세 개의 봄. 세 명의 친구들이 사랑, 공감, 그리고 단지 함께하고 싶어하는 감정에 대한 방향을 찾아나가는 3 부작 비주얼 노벨 A YEAR OF SPRINGS 에서 하루, 에리카, 마나미의 이야기를 체험하세요. ‖ [Botany Manor] Welcome to Botany Manor, a stately home in 19th century England. You play as inhabitant Arabella Greene, a retired botanist. Explore your house and gardens, filled with research, t",Please Be Happy,캐주얼,"미소와 눈물을 선사할 사랑, 신뢰, 그리고 죽음과 행복해지는 것만이 아닌, 사람이 된다는 것에 대한 이야기가 담긴 GL 비주얼 노벨.",3,,
B0044,A10,No Man's Sky / 서브노티카 / Slime Rancher,"액션, 어드벤처 / 어드벤처, 인디 / 액션, 어드벤처, 인디, 시뮬레이션","[No Man's Sky] No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다. ‖ [서브노티카] 위험과 경이로움이 가득한 외계의 바다 속으로 내려가세요. 장비를 제작하고, 잠수함을 조종하며 야생 생물보다 앞서가세요. 우거진 산호초, 화산, 동굴 같은 많은 장소들을 탐험하세요. 물론 살아남는 걸 잊으면 안 되겠죠. ‖ [Slime Rancher] 슬라임 랜쳐는 젊고 용감한 랜쳐, 베아트릭스 르뷰가 지구에서 1,000광년 떨어진 '머나먼 평야'에서 슬라임들과 씨름하며 생계를 꾸려나가는 이야기입니다. 긍정적인 마인드와 강인한 의지로 베아트릭스는 진공팩을 사용하여 끊임없이 말랑말랑하게 굴러나오는 슬라임들을 피하며 이름을 알리고, 부자가 되려 합니다.",Teslagrad 2,"액션, 어드벤처, 인디",어린 테슬라맨서 루미나는 자신의 비행선이 비림하임의 땅에 추돌한 후 멀고 위험한 북쪽 땅에 발이 묶였다는 사실을 알게 됩니다. 루미나를 집과 가족의 품으로 되돌리기 위한 여정에 올라 위험한 모험을 시작해 피오르사이드 계곡 위의 거대한 버려진 탑을 탐험하세요.,1,IRRELEVANT,
B0045,A25,Hearts of Iron IV / Europa Universalis IV / Sid Meier's Civilization® V,"시뮬레이션, 전략 / 시뮬레이션, 전략 / 전략","[Hearts of Iron IV] Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the ‖ [Europa Universalis IV] 비교할 수 없는 자유도, 깊이 있는 스토리, 정확한 역사적 고증을 즐기며 국토를 다스리고 세계를 정복하세요. 세계 역사를 새롭게 쓰며 시대를 풍미할 제국을 만드세요. ‖ [Sid Meier's Civilization® V] Create, discover, and download new player-created maps, scenarios, interfaces, and more!",Making History: The Calm and the Storm Gold Edition,"시뮬레이션, 전략",Making History Gold Edition is the expanded and updated version of the original WWII grand strategy game Making History: Calm & the Storm. Command your nation and change the course of history.,3,,
B0046,A28,Vomitoreum / Tales of Kenzera™: ZAU / Shantae: Half-Genie Hero,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Vomitoreum] Vomitoreum is an FPS Metroidvania with a focus on atmosphere and horror, inspired by the paintings of Zdzisław Beksiński. ‖ [Tales of Kenzera™: ZAU] 샤먼의 춤을 추세요. 아버지의 영혼을 되찾으세요. Surgent Studios가 제작한 메트로이드바니아 스타일의 어드벤처 게임 Tales of Kenzera™: ZAU에서 죽음의 신과 함께 아름답고 위험한 켄제라의 땅으로 용감하게 모험을 떠나세요. ‖ [Shantae: Half-Genie Hero] Shantae embarks on her first full HD adventure! When a mysterious crime wave sweeps Sequin Land, it’s up to Half-Genie Hero Shantae to save the day! Use Shantae’s devastating Hair-",Anomalous,"액션, 인디","A SHORT and sweet pixelated low fidelity 90s throwback hyper-fast action shooter. Survive and fight through a city overrun with manufactured monstrosities, biomass horrors, and a military authority trying to purge everything living. Heavy metal / techno soundtrack featuring BOD Music",1,GENRE_ONLY,
B0047,A19,Euro Truck Simulator 2 / 아세토 코르사 Assetto Corsa / Left 4 Dead 2,"인디, 시뮬레이션 / 인디, 레이싱, 시뮬레이션, 스포츠 / 액션","[Euro Truck Simulator 2] 도로의 왕이 되어 인상적인 거리를 가로질러 중요한 화물을 배달하는 트럭 운전사가 되어 유럽을 여행하세요! 탐험할 도시가 수십 개나 되므로, 당신의 인내심, 기술, 속도가 모두 한계에 도달할 것입니다. ‖ [아세토 코르사 Assetto Corsa] 아세토 코르사(Assetto Corsa) v1.16은 새로운 레이저 스캔 트랙 ""라구나 세카(Laguna Seca)"" 및 기다리던 Alfa Romeo Giulia Quadrifoglio를 포함한 7개의 신차를 소개합니다! 체인지로그에서 더 자세한 내용을 확인하세요! ‖ [Left 4 Dead 2] Set in the zombie apocalypse, Left 4 Dead 2 is a co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savanna",No More Room in Hell,"액션, 인디, 무료 플레이","The chances of you surviving this all out war of society and the undead are slim to none. Already, there are millions of the walking dead shambling about, searching for food to eat. There's no known cure. One bite can possibly end it all for you. However, you aren't alone in this nightmare.",3,,
B0048,A10,No Man's Sky / 서브노티카 / Slime Rancher,"액션, 어드벤처 / 어드벤처, 인디 / 액션, 어드벤처, 인디, 시뮬레이션","[No Man's Sky] No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다. ‖ [서브노티카] 위험과 경이로움이 가득한 외계의 바다 속으로 내려가세요. 장비를 제작하고, 잠수함을 조종하며 야생 생물보다 앞서가세요. 우거진 산호초, 화산, 동굴 같은 많은 장소들을 탐험하세요. 물론 살아남는 걸 잊으면 안 되겠죠. ‖ [Slime Rancher] 슬라임 랜쳐는 젊고 용감한 랜쳐, 베아트릭스 르뷰가 지구에서 1,000광년 떨어진 '머나먼 평야'에서 슬라임들과 씨름하며 생계를 꾸려나가는 이야기입니다. 긍정적인 마인드와 강인한 의지로 베아트릭스는 진공팩을 사용하여 끊임없이 말랑말랑하게 굴러나오는 슬라임들을 피하며 이름을 알리고, 부자가 되려 합니다.",Under A New Sun,"어드벤처, 인디, 시뮬레이션, 앞서 해보기","While searching for a new home, an unexpected failure in your ship has left you stranded on a planet surprisingly similar to Earth. Discover a vast open world, hunt for food, develop technologies, and build yourself a new home to survive!",3,,
B0049,A02,Sid Meier's Civilization® V / Europa Universalis IV / Human Fall Flat,"전략 / 시뮬레이션, 전략 / 어드벤처, 캐주얼, 인디, 시뮬레이션","[Sid Meier's Civilization® V] Create, discover, and download new player-created maps, scenarios, interfaces, and more! ‖ [Europa Universalis IV] 비교할 수 없는 자유도, 깊이 있는 스토리, 정확한 역사적 고증을 즐기며 국토를 다스리고 세계를 정복하세요. 세계 역사를 새롭게 쓰며 시대를 풍미할 제국을 만드세요. ‖ [Human Fall Flat] Human Fall Flat은 부유하는 초현실적 세계에서 가벼운 마음으로 즐길 수 있는 유쾌한 플랫폼 게임 세트로, 혼자서 플레이하거나 최대 8명의 플레이어와 함께 온라인으로 플레이할 수 있습니다. 무료로 제공되는 새로운 레벨을 통해 더욱 흥미로운 게임과 활기찬 커뮤니티가 계속 유지됩니다.",Together in Battle,"인디, RPG, 시뮬레이션, 전략","Manage a team of fantasy gladiators in this Fire Emblem-style strategy RPG with vibrant characters, funny random events, and emergent relationship-building. Uncover a sinister conspiracy; fight deep turn-based tactical battles; watch your characters grow together!",2,,
