pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0062,A12,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",The RPG Engine,"어드벤처, RPG, 시뮬레이션, 전략, 무료 플레이","Host immersive tabletop campaigns in a world imagined entirely by you! Build from the ground up with The RPG Engine, an intuitive virtual tabletop that lets you create unparalleled roleplaying environments for your party to get lost in.",1,MODE_MISMATCH,
B0063,A02,Still Life / Jenny LeClue - Detectivu / Telling Lies,"어드벤처 / 액션, 어드벤처, 캐주얼, 인디 / 어드벤처, 인디, 시뮬레이션",[Still Life] Still Life 2 also now available! ‖ [Jenny LeClue - Detectivu] Jenny LeClue - Detectivu는 조사와 선택지로 가득한 스릴 넘치는 미스터리 어드벤처 게임입니다. ‖ [Telling Lies] 네 명의 삶. 그리고 하나의 큰 거짓말. 아무도 모르게 녹화된 은밀한 대화를 들으며 진실을 알아내십시오. 큰 호평을 받았던 Her Story의 계승작입니다.,Inspector Waffles,"어드벤처, 인디","Murder. Nothin’ nice about it. In this old school detective adventure, step into the boots of whip-smart Inspector Waffles and travel the city to track hidden clues, interrogate shady suspects, and unravel a dangerous mystery. But be warned: curiosity killed the cat...",3,,
B0064,A33,Garry's Mod / Team Fortress 2 / Left 4 Dead 2,"캐주얼, 인디, 시뮬레이션 / 액션, 무료 플레이 / 액션","[Garry's Mod] Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play. ‖ [Team Fortress 2] 다양한 전술적 능력과 뚜렷한 개성을 갖춘 9가지 병과의 캐릭터를 플레이하세요. 끊임없이 업데이트되는 새로운 게임 모드, 맵, 장비 그리고 가장 중요한 모자까지 지금 바로 즐겨보세요! ‖ [Left 4 Dead 2] Set in the zombie apocalypse, Left 4 Dead 2 is a co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savanna",ACTION SANDBOX,시뮬레이션,"A physics sandbox game for people who like to play with digital toys. Create, control toys and define your goals.",2,,
B0065,A06,Cities: Skylines / Factorio / Farming Simulator 22,"시뮬레이션, 전략 / 캐주얼, 인디, 시뮬레이션, 전략 / 시뮬레이션","[Cities: Skylines] Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real  ‖ [Factorio] Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요. ‖ [Farming Simulator 22] 농장을 만들고 농사를 즐기세요! 작물을 수확하고, 동물을 돌보고, 생산을 관리하고, 계절에 따른 어려움을 이겨내세요.",MR FARMBOY,"캐주얼, 인디, 시뮬레이션, 전략","MR FARMBOY는 자동화가 가능한 귀여운 농장 게임입니다. 꿈의 농장을 만들고, 작물을 재배하고, 동물을 기르고, 마을 사람들을 끌어들이고, 모든 것을 자동화할 일꾼들을 고용하세요.",3,,
B0066,A35,Project Zomboid / Don't Starve / The Forest,"인디, RPG, 시뮬레이션, 앞서 해보기 / 어드벤처, 인디, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션","[Project Zomboid] Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, mass ‖ [Don't Starve] Don’t Starve is an uncompromising wilderness survival game full of science and magic. Enter a strange and unexplored world full of strange creatures, dangers, and surprises. Gather ‖ [The Forest] As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive i",Blockscape,"캐주얼, 인디, RPG, 시뮬레이션, 전략, 앞서 해보기",The ultimate block building game.,1,GENRE_ONLY,
B0067,A07,Into the Breach / Monster Train / Mini Metro,"인디, RPG, 시뮬레이션, 전략 / 전략 / 인디, 시뮬레이션, 전략","[Into the Breach] 미래의 강력한 메크를 조종하여 외계 세력을 물리치세요. 이 턴제 전략 게임에서는 세계를 구하려 시도할 때마다 무작위로 새롭게 생성되는 도전이 여러분 앞에 나타납니다. ‖ [Monster Train] Monster Train is a strategic roguelike deck building game with a twist. Set on a train to hell, you’ll use tactical decision making to defend multiple vertical battlegrounds. With  ‖ [Mini Metro] 미니 메트로는 성장하는 도시를 위해 지하철 노선을 설계하는 게임입니다. 역과 역 사이에 노선을 그려서 열차 운행을 시작하세요. 새로운 역이 열리면 노선을 수정해서 노선도를 효율적으로 유지하세요. 한정된 자원을 어느 곳에 사용할 것인지 결정하세요. 도시를 얼마나 오래 유지할 수 있을까요?",Wolfstride,"액션, 어드벤처, 인디, RPG, 전략","세 친구를 중심으로 펼쳐지는 스타일리시한 RPG에서 싸우고, 정비하고, 관리하여 승리로 향하는 길을 닦으세요. 친구들과 전 세계의 운명이 턴 기반 거대 메카 전투의 결과에 달려 있습니다. 메카를 수리하고 업그레이드하여 새로운 상대와 맞서고, 묘한 일거리를 처리하여 비용을 마련하세요.",3,,
B0068,A24,Valheim / Grounded / My Time at Portia,"액션, 어드벤처, 인디, RPG, 앞서 해보기 / 액션, 어드벤처 / 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션","[Valheim] 북구 신화와 바이킹 문화에 기반한 판타지 세계를 배경으로 펼쳐지는 생존 및 탐험 게임. ‖ [Grounded] The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to s ‖ [My Time at Portia] 아름다운 Portia 마을에서 새 삶을 시작하세요! 아버지가 방치한 작업장에서 제작을 부탁받고, 작물을 키우고, 가축을 기르고, 아름다운 세기말의 땅에서 특이한 친구들을 사귀며 작업장을 예전의 멋진 모습으로 복원하세요.",Abiotic Factor,"액션, 어드벤처, RPG, 시뮬레이션","이상 현상의 위협에 잠식된 연구 시설을 무대로 한 협동 생존-제작 게임(1-6인)입니다. 지구 최고의 과학자인 여러분은 하나로 뭉쳐 기발한 도구와 무기를 만들고, 당신이 아는 단 하나의 방법으로 살아남아야 합니다. 바로 과학으로 적들을 모두 죽이는 것입니다!",3,,
B0069,A29,Salt and Sanctuary,"액션, 인디, RPG","[Salt and Sanctuary] 두렵고도 잔혹한 섬의 탐험을 시작합니다… Salt and Sanctuary는 신속하고, 잔인하며, 복잡한 전투 시스템을 지닌 2D RPG입니다. 저주받은 도시의 잊힌 영역이나, 피에 물든 던전이나, 오염된 기념비와 같은 장소를 돌아다니며, 한때 축복을 받았지만 지금은 타락하고 만 영주들을 조우하세요.",Lords Of The Fallen™ 2014,"액션, RPG","복잡하지만 만족스러운 전투 시스템과 함께 강력한 마법을 사용할 수 있는 다크 판타지 액션-RPG에 뛰어드십시오. 폭군이자 신, 아르디는 오랜 투옥에 대한 복수를 위해 인간 영역을 침략하자, 보호자라고 하기엔 꺼림직한 인간… 추방된 범죄자… 하르킨을 부르게 됩니다.",3,,
B0070,A25,DOOMBLADE / Transiruby / Blast Brigade vs. the Evil Legion of Dr. Cread,"액션, 어드벤처, 인디 / 액션 / 액션, 어드벤처, 인디","[DOOMBLADE] Deep underground, Gloom Girl discovers DOOMBLADE, a sentient weapon hellbent on escape after eons in chains. Together, “Doom and Gloom” embark on a vengeful quest to unlock the pow ‖ [Transiruby] 차원 대륙의 의문을 풀어라! 는 사이보그 소녀 실비가 검과 엘리먼트 샷으로 적을 쓰러뜨리며 앞으로 나아가는 탐색형 액션 게임입니다! ‖ [Blast Brigade vs. the Evil Legion of Dr. Cread] 스릴 넘치는 플랫포밍과 깊이 있는 탐험 세계, 폭발적인 액션으로 가득한 2D 메트로이드배니아 어드벤처 게임을 즐겨보세요! Blast Brigade에서 영웅들로 팀을 구성해 세계를 구하세요!",SteamWorld Dig 2,"액션, 어드벤처, 인디",SteamWorld Dig이 돌아왔습니다! 고전적인 Metroidvania 스타일 게임에 영향을 받은 땅굴 탐험에서 더 깊게 파 내려가 보상을 얻고 지하 세계의 위협을 밝혀보세요.,3,,
B0071,A01,It Takes Two / Overcooked! 2 / What Remains of Edith Finch,"액션, 어드벤처 / 액션, 캐주얼, 인디 / 어드벤처, 인디","[It Takes Two] It Takes Two에서 생애 가장 정신없는 여정을 시작하세요. 친구가 무료로 참가할 수 있게 친구 패스*로 초대하고, 함께 힘을 합쳐서 수많은 유쾌하고 획기적인 게임 플레이 챌린지를 헤쳐나가세요. ‖ [Overcooked! 2] 혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다! 양파 왕국으로 돌아가는 여행을 떠나세요. 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요. 앞치마를 준비하세요... 다시 세상을 구할 때가 되었습니다! ‖ [What Remains of Edith Finch] What Remains of Edith Finch(워트 리메인스 오브 에디스 핀치)는 워싱턴 주에 있는 어느 가족에 대한 이상한 이야기의 모음입니다. 플레이어는 에디스가 되어 거대한 핀치 가택을 탐사하고, 가족사를 연구하며 이야기를 찾고, 왜 가족 중에서 그녀만 살아남았는지 알아내야 합니다. 각 이야기는 새로운 가족 구성",Feed the Cups,"캐주얼, 인디, 시뮬레이션, 앞서 해보기","Feed the Cups is a Roguelite multiplayer online cooperative game. Run a Drink Shop, stocking up, preparing ingredients, taking orders, crafting drinks, cleaning up, and checking equipment. Join your friends together!",3,,
B0072,A05,Opus Magnum,"인디, 시뮬레이션","[Opus Magnum] Opus Magnum은 SpaceChem, Infinifactory, SHENZHEN I/O를 제작한 Zachtronics의 신작 퍼즐게임입니다. 연금술사들의 최첨단 도구인 변성 기관을 이용해 물약과 독을 만들어내는 기계들을 설계하고 만들어 내세요!",Contraption Maker,"캐주얼, 인디, 시뮬레이션",The spiritual successor to The Incredible Machine from its original designer and programmer. Play 100s of puzzles. Build and share elaborate contraptions with an huge variety of parts and critters.,2,,
B0073,A03,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",Loot River,"액션, 어드벤처, 인디, RPG, 전략","맹렬한 실시간 전투와 다크 판타지 설정, 그리고 공간 블록 변화가 하나로 합쳐진 도전적인 던전 크롤링 로그라이크 게임에서 끝없이 순차적으로 생성되는 미궁을 탐험하세요. 고대 유적의 블록을 옮기고, 잔혹한 야수와 싸우고, 전리품을 얻고, 레벨을 높이고, 전략을 짜고, 강력한 주문을 사용하고, 죽고, 새로 태어나세요.",3,,
B0074,A07,Into the Breach / Monster Train / Mini Metro,"인디, RPG, 시뮬레이션, 전략 / 전략 / 인디, 시뮬레이션, 전략","[Into the Breach] 미래의 강력한 메크를 조종하여 외계 세력을 물리치세요. 이 턴제 전략 게임에서는 세계를 구하려 시도할 때마다 무작위로 새롭게 생성되는 도전이 여러분 앞에 나타납니다. ‖ [Monster Train] Monster Train is a strategic roguelike deck building game with a twist. Set on a train to hell, you’ll use tactical decision making to defend multiple vertical battlegrounds. With  ‖ [Mini Metro] 미니 메트로는 성장하는 도시를 위해 지하철 노선을 설계하는 게임입니다. 역과 역 사이에 노선을 그려서 열차 운행을 시작하세요. 새로운 역이 열리면 노선을 수정해서 노선도를 효율적으로 유지하세요. 한정된 자원을 어느 곳에 사용할 것인지 결정하세요. 도시를 얼마나 오래 유지할 수 있을까요?",Warriors of the Nile,"인디, 전략",Choose skill tablets to build your unique squad. Show your tactics in fast-paced battles. Lead the warriors blessed by the Egyptian gods to challenge random levels and powerful bosses. Defeat the Serpent Apophis and bring back the sun.,3,,
B0075,A15,서브노티카 / The Long Dark / No Man's Sky,"어드벤처, 인디 / 어드벤처, 인디, 시뮬레이션, 전략 / 액션, 어드벤처","[서브노티카] 위험과 경이로움이 가득한 외계의 바다 속으로 내려가세요. 장비를 제작하고, 잠수함을 조종하며 야생 생물보다 앞서가세요. 우거진 산호초, 화산, 동굴 같은 많은 장소들을 탐험하세요. 물론 살아남는 걸 잊으면 안 되겠죠. ‖ [The Long Dark] The Long Dark는 깊은 생각을 요구하는 탐험 생존 게임입니다. 플레이어는 지구 자기장 이상으로 인한 대재앙이 휩쓸고 간 세상에서 혼자 드넓은 설원 황무지를 탐험하며 살아남아야 합니다. 좀비는 등장하지 않으며 오직 플레이어와 추위, 그리고 자연 속의 위험들만 존재합니다. 고요한 종말의 세상에 오신 것을 환영합니다. ‖ [No Man's Sky] No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다.",Force of Nature,"액션, 어드벤처, 인디, RPG, 시뮬레이션, 전략","Force of Nature is a Sandbox game that combines Action, Adventure, RPG, Strategy and Management genres",2,,
B0076,A32,Hardspace: Shipbreaker / Hacknet / The Case of the Golden Idol / 방 탈출 시뮬레이터 / shapez 2 - Factory,"시뮬레이션 / 인디, 시뮬레이션 / 어드벤처, 인디 / 어드벤처, 캐주얼, 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션, 전략","[Hardspace: Shipbreaker] Equipped with cutting-edge salvaging tech, carve & slice spaceships to recover valuable materials. Upgrade your gear to take on more lucrative contracts and pay your billion credit ‖ [Hacknet] Hacknet은 터미널 기반의 몰입형 해킹 시뮬레이터입니다. 최근에 사망한, 그러나 언론 보도와는 달리 사고로 사망하지 않은 해커의 지시에 따라 진실을 추척하십시오. ‖ [The Case of the Golden Idol] A new kind of detective game that allows you to think and investigate freely. Discover clues surrounding 12 strange and gruesome deaths and build your own theory. Pick your suspect ‖ [방 탈출 시뮬레이터] Escape Simulator는 단독 또는 온라인 협동 플레이가 가능한 1인칭 퍼즐 게임입니다. 점점 더 많아지는, 고도의 상호 작용이 가능한 방탈출 세트를 탐험하세요. 가구를 옮기고, 모든 것을 집어 들고 검사하고, 냄비를 부수고 자물쇠를 부수세요! 레벨 편집기를 통해 커뮤니티가 만든 방을 지원합니다. ‖ [shapez 2 - Factory] 공장 건설 게임에 빠져들어 보세요. 단 한 가지에 집중하세요. 대규모 우주 공장을 건설하는 것! 방대하게 펼쳐지는 다층 공장과 만족스러운 생산 라인을 무제한으로 설계하세요. 계속해서 어려워지는 자동화 목표를 적의 위협 없이 자신만의 속도로 달성하세요.",당신의 안녕을 위하여,"어드벤처, 인디",부검을 통해 진실을 밝히는 추리게임입니다. 법의관이 되어 사망자가 어떤 이유로 죽었는지 밝혀보세요.,3,,
B0077,A25,DOOMBLADE / Transiruby / Blast Brigade vs. the Evil Legion of Dr. Cread,"액션, 어드벤처, 인디 / 액션 / 액션, 어드벤처, 인디","[DOOMBLADE] Deep underground, Gloom Girl discovers DOOMBLADE, a sentient weapon hellbent on escape after eons in chains. Together, “Doom and Gloom” embark on a vengeful quest to unlock the pow ‖ [Transiruby] 차원 대륙의 의문을 풀어라! 는 사이보그 소녀 실비가 검과 엘리먼트 샷으로 적을 쓰러뜨리며 앞으로 나아가는 탐색형 액션 게임입니다! ‖ [Blast Brigade vs. the Evil Legion of Dr. Cread] 스릴 넘치는 플랫포밍과 깊이 있는 탐험 세계, 폭발적인 액션으로 가득한 2D 메트로이드배니아 어드벤처 게임을 즐겨보세요! Blast Brigade에서 영웅들로 팀을 구성해 세계를 구하세요!",ダンジョンビーチ,액션,Cute and sexy seaside random dungeon action,1,LOW_QUALITY,
B0078,A11,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",MX Bikes,"레이싱, 시뮬레이션, 스포츠, 앞서 해보기","MX Bikes is a realistic motocross simulator, based on a scratch built physics engine that accurately simulates motorcycle dynamics and setup options.",2,,
B0079,A32,Hardspace: Shipbreaker / Hacknet / The Case of the Golden Idol / 방 탈출 시뮬레이터 / shapez 2 - Factory,"시뮬레이션 / 인디, 시뮬레이션 / 어드벤처, 인디 / 어드벤처, 캐주얼, 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션, 전략","[Hardspace: Shipbreaker] Equipped with cutting-edge salvaging tech, carve & slice spaceships to recover valuable materials. Upgrade your gear to take on more lucrative contracts and pay your billion credit ‖ [Hacknet] Hacknet은 터미널 기반의 몰입형 해킹 시뮬레이터입니다. 최근에 사망한, 그러나 언론 보도와는 달리 사고로 사망하지 않은 해커의 지시에 따라 진실을 추척하십시오. ‖ [The Case of the Golden Idol] A new kind of detective game that allows you to think and investigate freely. Discover clues surrounding 12 strange and gruesome deaths and build your own theory. Pick your suspect ‖ [방 탈출 시뮬레이터] Escape Simulator는 단독 또는 온라인 협동 플레이가 가능한 1인칭 퍼즐 게임입니다. 점점 더 많아지는, 고도의 상호 작용이 가능한 방탈출 세트를 탐험하세요. 가구를 옮기고, 모든 것을 집어 들고 검사하고, 냄비를 부수고 자물쇠를 부수세요! 레벨 편집기를 통해 커뮤니티가 만든 방을 지원합니다. ‖ [shapez 2 - Factory] 공장 건설 게임에 빠져들어 보세요. 단 한 가지에 집중하세요. 대규모 우주 공장을 건설하는 것! 방대하게 펼쳐지는 다층 공장과 만족스러운 생산 라인을 무제한으로 설계하세요. 계속해서 어려워지는 자동화 목표를 적의 위협 없이 자신만의 속도로 달성하세요.",HACK_IT,"액션, 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션, 전략","HACK_IT presents players with a fully immersive hacking experience, you’ll meet characters and find out things you never imagined. Including interactive apps that will give you the power to shutdown servers and retrieve passwords.",2,,
B0080,A18,Euro Truck Simulator 2 / BeamNG.drive / 아세토 코르사 Assetto Corsa,"인디, 시뮬레이션 / 레이싱, 시뮬레이션, 앞서 해보기 / 인디, 레이싱, 시뮬레이션, 스포츠","[Euro Truck Simulator 2] 도로의 왕이 되어 인상적인 거리를 가로질러 중요한 화물을 배달하는 트럭 운전사가 되어 유럽을 여행하세요! 탐험할 도시가 수십 개나 되므로, 당신의 인내심, 기술, 속도가 모두 한계에 도달할 것입니다. ‖ [BeamNG.drive] 뭐든지 할 수 있는 동적 소프트 보디 물리 시뮬레이터입니다. ‖ [아세토 코르사 Assetto Corsa] 아세토 코르사(Assetto Corsa) v1.16은 새로운 레이저 스캔 트랙 ""라구나 세카(Laguna Seca)"" 및 기다리던 Alfa Romeo Giulia Quadrifoglio를 포함한 7개의 신차를 소개합니다! 체인지로그에서 더 자세한 내용을 확인하세요!",18 Wheels of Steel: Extreme Trucker 2,시뮬레이션,Non-Stop Extreme Driving Action! Take this Job and Love It! Build your trucking empire from a single hauler to a vast network of convoys crisscrossing the globe’s most extreme roads. Can you feel the hair on your neck raise?,3,,
B0081,A11,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",Drift Streets Japan,"액션, 인디, 대규모 멀티플레이어, 레이싱, 시뮬레이션, 스포츠","Racing Game about Illegal Night Street Racing. Nice Cars and Advanced Engine Tuning. Most Realistic and Best Physics. Most Quality Graphics. Drive the Large Japan Highway with traffic. Feel the Real experience, try to drift with car cockpit camera.",2,,
B0082,A06,Cities: Skylines / Factorio / Farming Simulator 22,"시뮬레이션, 전략 / 캐주얼, 인디, 시뮬레이션, 전략 / 시뮬레이션","[Cities: Skylines] Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real  ‖ [Factorio] Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요. ‖ [Farming Simulator 22] 농장을 만들고 농사를 즐기세요! 작물을 수확하고, 동물을 돌보고, 생산을 관리하고, 계절에 따른 어려움을 이겨내세요.",리: 레전드 Re:Legend,"액션, 어드벤처, 인디, RPG, 시뮬레이션","아름다운 풍경과 환상적인 생물이 있는 세계에서 친구들과 함께 모험을 떠나 보세요. 놀라운 반려동물을 키우고, 공예하고, 농사를 짓고, 물고기를 잡고, 기르고, 번식시키세요!",2,,
B0083,A18,Euro Truck Simulator 2 / BeamNG.drive / 아세토 코르사 Assetto Corsa,"인디, 시뮬레이션 / 레이싱, 시뮬레이션, 앞서 해보기 / 인디, 레이싱, 시뮬레이션, 스포츠","[Euro Truck Simulator 2] 도로의 왕이 되어 인상적인 거리를 가로질러 중요한 화물을 배달하는 트럭 운전사가 되어 유럽을 여행하세요! 탐험할 도시가 수십 개나 되므로, 당신의 인내심, 기술, 속도가 모두 한계에 도달할 것입니다. ‖ [BeamNG.drive] 뭐든지 할 수 있는 동적 소프트 보디 물리 시뮬레이터입니다. ‖ [아세토 코르사 Assetto Corsa] 아세토 코르사(Assetto Corsa) v1.16은 새로운 레이저 스캔 트랙 ""라구나 세카(Laguna Seca)"" 및 기다리던 Alfa Romeo Giulia Quadrifoglio를 포함한 7개의 신차를 소개합니다! 체인지로그에서 더 자세한 내용을 확인하세요!",Selaco,"액션, 어드벤처, 인디, 앞서 해보기","Selaco is a brand new original shooter inspired by classics, featuring thrilling action set pieces, destructibility, smart enemies and a fleshed out story taking place within an immersive game world.",1,GENRE_ONLY,
B0084,A03,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",와일드프로스트 (Wildfrost),"인디, 전략","전략 로그라이크 덱빌더 게임인 Wildfrost에서 원소를 조종하세요! 얼어붙은 툰드라를 건너, 영겁의 겨울을 없앨 수 있을 정도로 강력한 덱을 완성해보세요…",3,,
B0085,A26,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Planetbase,"인디, 시뮬레이션, 전략","Guide a group of space settlers trying to establish a base on a remote planet. Grow food, collect energy, mine resources, survive disasters and build a self-sufficient colony in a harsh and unforgiving environment.",3,,
